pid,title,journal_title,year,period_3,author_position,author_name,inferred_gender,female_probability,classifier,classifier_version,census_year,threshold
S0102-69092024000100524,Empresas do crime: a articulação dos mercados do jogo do bicho para uma economia legal e ilegal,Revista Brasileira de Ciências Sociais,2024,2019-2025,2,Eduardo de Oliveira Rodrigues,Masculino,0.005914707369245647,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100525,Sair ou ficar? Desvendando a aspiração e a capacidade de (i)mobilidade dos jovens do Brasil,Revista Brasileira de Ciências Sociais,2024,2019-2025,1,Adelia Veronica Silva,Feminino,0.9960433814957431,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100526,"Entre máscaras, tubos, tabelas e fluxogramas: a fabricação das mortes na pandemia de COVID-19 no Brasil",Revista Brasileira de Ciências Sociais,2024,2019-2025,1,Andreia Vicente da Silva,Feminino,0.9952532094978414,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100526,"Entre máscaras, tubos, tabelas e fluxogramas: a fabricação das mortes na pandemia de COVID-19 no Brasil",Revista Brasileira de Ciências Sociais,2024,2019-2025,2,Paulo Roberto Azevedo,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100526,"Entre máscaras, tubos, tabelas e fluxogramas: a fabricação das mortes na pandemia de COVID-19 no Brasil",Revista Brasileira de Ciências Sociais,2024,2019-2025,3,Alessandra dos Santos,Feminino,0.9957137367347542,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100527,Narrando a realidade social: Harriet Martineau nas origens da teoria sociológica,Revista Brasileira de Ciências Sociais,2024,2019-2025,1,María Elena Nogueira Joaquín,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100528,Ideologia e preferência de política externa dos parlamentares brasileiros (2015-2022),Revista Brasileira de Ciências Sociais,2024,2019-2025,1,Victor Augusto Rocha Cantarino,Masculino,0.007169243998017367,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100528,Ideologia e preferência de política externa dos parlamentares brasileiros (2015-2022),Revista Brasileira de Ciências Sociais,2024,2019-2025,2,João Cardoso Lara Camargos,Masculino,0.005752624607649723,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100529,A democracia e as interpretações de 1964,Revista Brasileira de Ciências Sociais,2024,2019-2025,1,Jorge Gomes de Souza Chaloub,Masculino,0.003608347961771016,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100529,A democracia e as interpretações de 1964,Revista Brasileira de Ciências Sociais,2024,2019-2025,2,Hélio Cannone,Masculino,0.002676265882312704,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100530,Desafios e potencialidades do uso de questionário estruturado em pesquisas sociológicas sobre distinção e classes sociais,Revista Brasileira de Ciências Sociais,2024,2019-2025,1,Michel Nicolau Netto,Masculino,0.008353039896254482,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100530,Desafios e potencialidades do uso de questionário estruturado em pesquisas sociológicas sobre distinção e classes sociais,Revista Brasileira de Ciências Sociais,2024,2019-2025,2,Miqueli Michetti,Feminino,0.9579124579124579,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100530,Desafios e potencialidades do uso de questionário estruturado em pesquisas sociológicas sobre distinção e classes sociais,Revista Brasileira de Ciências Sociais,2024,2019-2025,3,Edison Bertoncelo,Masculino,0.003958851932939447,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100531,O Antropoceno e seus múltiplos: pistas para percorrer um labirinto de &#8220;cenos&#8221;,Revista Brasileira de Ciências Sociais,2024,2019-2025,1,José Marcos Froehlich,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092024000100531,O Antropoceno e seus múltiplos: pistas para percorrer um labirinto de &#8220;cenos&#8221;,Revista Brasileira de Ciências Sociais,2024,2019-2025,2,Luiza Vieira,Feminino,0.994244901471474,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100500,"Gabriel Monjane, uma biografia: Moçambique, Portugal e os zoológicos humanos",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Marcos Alexandre dos Santos Albuquerque,Masculino,0.004361161831244649,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100500,"Gabriel Monjane, uma biografia: Moçambique, Portugal e os zoológicos humanos",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Rhuann Fernandes,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100500,"Gabriel Monjane, uma biografia: Moçambique, Portugal e os zoológicos humanos",Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Baltazar Ernesto Mugabe,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100501,Irradiações do PCC sobre a subjetividade de meninas que trabalham no tráfico de drogas,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Camila Caldeira Nunes Dias,Feminino,0.9959487389591692,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100501,Irradiações do PCC sobre a subjetividade de meninas que trabalham no tráfico de drogas,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Fabíola Perez Corrêa,Feminino,0.9957444436185238,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100502,Dinâmicas da pesquisa em divulgação científica no Brasil: trajetórias e carreiras,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Arquimedes Belo Paiva,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100502,Dinâmicas da pesquisa em divulgação científica no Brasil: trajetórias e carreiras,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Marko Synésio Alves Monteiro,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100503,"Sou, logo represento? Redes sociais no exercício de representação de parlamentares LGBTI+",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Bruno Rafael dos Santos,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100503,"Sou, logo represento? Redes sociais no exercício de representação de parlamentares LGBTI+",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Michele Goulart Massuchin,Feminino,0.9943293767119996,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100504,Rigoberta Menchú y la crítica del lugar de enunciación: testimonio y política en los Estudios Culturales,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Carlos A. Gadea,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100505,Cooperação internacional para difusão de políticas públicas: articulação e implementação de inovação com foco na agricultura familiar no Nordeste,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Alexciane Assis de Lima,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100505,Cooperação internacional para difusão de políticas públicas: articulação e implementação de inovação com foco na agricultura familiar no Nordeste,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Hemerson Pase,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100506,Razão e sentimento: as origens da ciência da moral de Harriet Martineau (1802-1876),Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Veronica Toste Daflon,Feminino,0.9962818301261139,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100506,Razão e sentimento: as origens da ciência da moral de Harriet Martineau (1802-1876),Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Bruna Raposo Tavares,Feminino,0.9941210901068367,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100507,La soledad del rider. Normativa y estrategias laborales de repartidores digitales en Brasil y España,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Mario Henrique Guedes Ladosky,Masculino,0.00494234668299327,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100507,La soledad del rider. Normativa y estrategias laborales de repartidores digitales en Brasil y España,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Gabriel López-Martínez,Masculino,0.00841873571180299,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100508,Pelas penumbras do cuidado: continuidades da política tecnomoral no ativismo pró-migrante em São Paulo,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Heike Drotbohm,Não classificado,0.2804878048780488,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100510,O genocídio em Srebrenica: conflito e negacionismo,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Andréa Carolina Schvartz Peres,Feminino,0.9926044696348224,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100511,Implementando ações afirmativas na pós-graduação: o processo de decisão colegiada na UFMG,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Bianca Drielly Mendes,Feminino,0.9950056532979972,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100511,Implementando ações afirmativas na pós-graduação: o processo de decisão colegiada na UFMG,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Lilian Bambirra de Assis,Feminino,0.9957706286426041,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100511,Implementando ações afirmativas na pós-graduação: o processo de decisão colegiada na UFMG,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Ana Paula Karruz,Feminino,0.9952644574728071,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100511,Implementando ações afirmativas na pós-graduação: o processo de decisão colegiada na UFMG,Revista Brasileira de Ciências Sociais,2025,2019-2025,4,Bruno Lazzarotti Diniz Costa,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100511,Implementando ações afirmativas na pós-graduação: o processo de decisão colegiada na UFMG,Revista Brasileira de Ciências Sociais,2025,2019-2025,5,Carolina Riente de Andrade Paula,Feminino,0.9959655698059576,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100512,De vilão a filhos exemplares: homossexualidades masculinas nas novelas Roda de Fogo (1986-87) e A Próxima Vítima (1995),Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Ricardo Augusto de Sabóia Feitosa,Masculino,0.0036408077751265786,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100512,De vilão a filhos exemplares: homossexualidades masculinas nas novelas Roda de Fogo (1986-87) e A Próxima Vítima (1995),Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Roberta Manuela Barros de Andrade,Feminino,0.9942882867673954,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100513,As linguagens antissemitas dos intelectuais fascistas brasileiros (1931-1937),Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Gustavo Gabaldo,Masculino,0.006935120413433656,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100514,Trabalho como artesania: a perspectiva da sociologia dos ofícios,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Sidartha Soria,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100515,"&#8220;Se desejas a paz, prepara-te para a guerra&#8221;: discursos da segurança pública no brasil",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Beatriz Besen,Feminino,0.9948789487894879,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100515,"&#8220;Se desejas a paz, prepara-te para a guerra&#8221;: discursos da segurança pública no brasil",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Vanessa Orban Santos,Feminino,0.9963103897213691,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100515,"&#8220;Se desejas a paz, prepara-te para a guerra&#8221;: discursos da segurança pública no brasil",Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Gustavo Higa,Masculino,0.006935120413433656,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100516,Emoções na remigração haitiana do Brasil para a América do Norte: percorrendo a estrada de miséria &#8212; Wout mizè &#8212; para escapar da miséria vivenciada no Brasil,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Jhon-Kelly Monacé,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100516,Emoções na remigração haitiana do Brasil para a América do Norte: percorrendo a estrada de miséria &#8212; Wout mizè &#8212; para escapar da miséria vivenciada no Brasil,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Maria Chaves Jardim,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100517,"Retiradas triunfais, confrontos socioambientais e populações deslocadas por projetos de desenvolvimento",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Parry Scott,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100518,A Intencionalidade relacional de Max Weber: uma questão ontológica,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Bruna dos Santos Bolda,Feminino,0.9941210901068367,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100519,Beatriz Nascimento: Projeto Étnico-Literário e Antropologia e Literatura Autoral Negra,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,André Luiz de Souza Filgueira,Masculino,0.00615716223630992,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100520,Conselhos municipais de esportes e a provisão de bens e serviços da temática esportiva: uma avaliação de impacto,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Fabiana Marissa Etzel Barddal,Feminino,0.9954659361583384,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100520,Conselhos municipais de esportes e a provisão de bens e serviços da temática esportiva: uma avaliação de impacto,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Huáscar Fialho Pessali,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100520,Conselhos municipais de esportes e a provisão de bens e serviços da temática esportiva: uma avaliação de impacto,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Raquel Rangel de Meireles Guimarães,Feminino,0.9952909519004373,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100521,&#8220;Nós por nós&#8221;: as ações de resiliência tecidas no Complexo da Maré (RJ) e nos quilombos do Vale do Ribeira (SP) durante a pandemia da Covid-19,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Carla Ladeira Pimentel Águas,Feminino,0.99560222522137,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100521,&#8220;Nós por nós&#8221;: as ações de resiliência tecidas no Complexo da Maré (RJ) e nos quilombos do Vale do Ribeira (SP) durante a pandemia da Covid-19,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Jana Martins Leal,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100521,&#8220;Nós por nós&#8221;: as ações de resiliência tecidas no Complexo da Maré (RJ) e nos quilombos do Vale do Ribeira (SP) durante a pandemia da Covid-19,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Manuela Antonia Gomes da Rocha,Feminino,0.9941872872884117,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100521,&#8220;Nós por nós&#8221;: as ações de resiliência tecidas no Complexo da Maré (RJ) e nos quilombos do Vale do Ribeira (SP) durante a pandemia da Covid-19,Revista Brasileira de Ciências Sociais,2025,2019-2025,4,Marina Fontolan,Feminino,0.9954062731538652,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100521,&#8220;Nós por nós&#8221;: as ações de resiliência tecidas no Complexo da Maré (RJ) e nos quilombos do Vale do Ribeira (SP) durante a pandemia da Covid-19,Revista Brasileira de Ciências Sociais,2025,2019-2025,5,Liliana Acero,Feminino,0.9961303637458079,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100522,&#8220;O problema da linha de cor&#8221;: a sociologia da raça e do racismo em Max Weber,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Carlos Eduardo Sell,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100523,Colonialismo e realismo capitalista: uma crítica à omissão do legado colonial na análise do mal-estar neoliberal em Mark Fisher,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Victor Tuon Murari,Masculino,0.007169243998017367,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100524,"Em torno das Sociologias Relacionais: emergência, contingência, sujeito sociológico, causalidade e voluntarismo",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Marcelo de Souza Marques,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100524,"Em torno das Sociologias Relacionais: emergência, contingência, sujeito sociológico, causalidade e voluntarismo",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Bárbara Aguiar Azevedo,Feminino,0.9954243615580297,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100524,"Em torno das Sociologias Relacionais: emergência, contingência, sujeito sociológico, causalidade e voluntarismo",Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Edwar Barbosa Felix,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100525,"Lugares e sujeitos da escrita: antropologia, literatura e universitárias não-brancas",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Ana Carneiro,Feminino,0.9952644574728071,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100526,Institutional barriers to access to voluntary termination of pregnancy in Spain,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Nazareth Gallego-Morón,Feminino,0.9546468401486989,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100526,Institutional barriers to access to voluntary termination of pregnancy in Spain,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Estrella Montes-López,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100526,Institutional barriers to access to voluntary termination of pregnancy in Spain,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Alba Teresa González-Esteban,Feminino,0.9952620453385815,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100526,Institutional barriers to access to voluntary termination of pregnancy in Spain,Revista Brasileira de Ciências Sociais,2025,2019-2025,4,Ana Patricia Crespo-Rodríguez,Feminino,0.9952644574728071,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100526,Institutional barriers to access to voluntary termination of pregnancy in Spain,Revista Brasileira de Ciências Sociais,2025,2019-2025,5,Aidée Baranda-Ortiz,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100527,"De ""droga do século XXI"" a ""abortivo vendido ilegalmente"": a vida midiática do misoprostol no Brasil",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Mariana Prandini Assis,Feminino,0.9950172878639638,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100527,"De ""droga do século XXI"" a ""abortivo vendido ilegalmente"": a vida midiática do misoprostol no Brasil",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Rayani Mariano dos Santos,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100528,Sensitivity to Violence and Discrimination Among Adolescents in High-Crime Urban Areas,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Solbey Morillo-Puente,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100528,Sensitivity to Violence and Discrimination Among Adolescents in High-Crime Urban Areas,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Paula Andrea Valencia-Londoño,Feminino,0.9905837331397924,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100528,Sensitivity to Violence and Discrimination Among Adolescents in High-Crime Urban Areas,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Marianela Luzardo Briceño,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100529,Entre a esquerda e a direita: a dimensão política dos protestos de 2015 e 2016 no Brasil,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Daniel Leonel da Rocha,Masculino,0.006345824743137466,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100530,"O tucumã em movimento: extrativismo e ativismo de mulheres na ilha de Cotijuba, Pará",Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Ana Felicien,Feminino,0.9952644574728071,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100530,"O tucumã em movimento: extrativismo e ativismo de mulheres na ilha de Cotijuba, Pará",Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Dalva Maria da Mota,Feminino,0.9951349353049908,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100531,Enquadramentos em disputa sob um aparente consenso neoliberal: o caso da regulamentação do trabalho de entregas por aplicativo no Brasil,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Letícia Birchal Domingues,Feminino,0.9955420977374043,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100532,Da sociedade crítica à pós-modernidade reflexiva: Luc Boltanski e as metamorfoses da crítica,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Diogo Silva Corrêa,Masculino,0.005486420201653193,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100534,Misoginia em parecer científico para edital PQ/CNPq: análise de encadeamento discursivo e seus efeitos,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Elizabeth Ruano-Ibarra,Feminino,0.9966441994630719,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100534,Misoginia em parecer científico para edital PQ/CNPq: análise de encadeamento discursivo e seus efeitos,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Cintia de Freitas Rodrigues Loureiro,Feminino,0.9965978067250302,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100534,Misoginia em parecer científico para edital PQ/CNPq: análise de encadeamento discursivo e seus efeitos,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Viviane de Melo Resende,Feminino,0.9965514560264906,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100535,A configuração da composição burocrática importa? O papel da burocracia na transformação digital dos municípios brasileiros,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Lizandro Lui,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100535,A configuração da composição burocrática importa? O papel da burocracia na transformação digital dos municípios brasileiros,Revista Brasileira de Ciências Sociais,2025,2019-2025,2,Samuel de Melo Barbosa,Masculino,0.007923298942219482,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100535,A configuração da composição burocrática importa? O papel da burocracia na transformação digital dos municípios brasileiros,Revista Brasileira de Ciências Sociais,2025,2019-2025,3,Lidia Nicole Ten Cate,Feminino,0.99517800752126,genderBR::get_gender,1.4.0,2022,0.9
S0102-69092025000100536,Censura e mercado de cinema no período democrático (1946&#8211;1964): discussões sobre a permanência da censura policial no Brasil entre ditaduras,Revista Brasileira de Ciências Sociais,2025,2019-2025,1,Fernanda Affonso de André Jaber,Feminino,0.9953225831116005,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100001,Multilateralismo e unilateralismo na política mundial: América Latina frente à ordem mundial em transição,Revista Brasileira de Política Internacional,2005,2005-2011,1,Raúl Bernal-Meza,Masculino,0.005193681021423934,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100002,A política externa brasileira e os desafios da cooperação Sul-Sul,Revista Brasileira de Política Internacional,2005,2005-2011,1,Maria Regina Soares de Lima,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100003,O Brasil e a organização internacional para os refugiados (1946-1952),Revista Brasileira de Política Internacional,2005,2005-2011,1,José H. Fischel de Andrade,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100004,O peso das relações inter-regionais com a União Européia em relação a outras alternativas de política externa do Mercosul,Revista Brasileira de Política Internacional,2005,2005-2011,1,Valeria Marina Valle,Feminino,0.9962633007316491,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100005,O Mercosul e a Alca: os interesses (irre)conciliáveis da União Européia e dos EUA,Revista Brasileira de Política Internacional,2005,2005-2011,1,Messias de Sá Pinto,Masculino,0.02492879674149389,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100005,O Mercosul e a Alca: os interesses (irre)conciliáveis da União Européia e dos EUA,Revista Brasileira de Política Internacional,2005,2005-2011,2,Maria Helena Guimarães,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100006,"Ilusão desfeita: a ""aliança especial"" Brasil-Estados Unidos e o poder naval brasileiro durante e após a Segunda Guerra Mundial",Revista Brasileira de Política Internacional,2005,2005-2011,1,Vágner Camilo Alves,Masculino,0.004298578929708259,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100007,Relações Brasil-Argentina: uma análise dos avanços e recuos,Revista Brasileira de Política Internacional,2005,2005-2011,1,Alessandro Warley Candeas,Masculino,0.005935109469796887,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100008,Os excluídos da Arca de Noé,Revista Brasileira de Política Internacional,2005,2005-2011,1,Amado Luiz Cervo,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100009,"A água, a lei, a política...e o meio ambiente",Revista Brasileira de Política Internacional,2005,2005-2011,1,Everton Vieira Vargas,Masculino,0.004838870266502937,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000100010,Warrior Politics: why leadership demands a pagan ethos,Revista Brasileira de Política Internacional,2005,2005-2011,1,Antonio Jorge Ramalho da Rocha,Masculino,0.0044955722517663246,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200001,Estudos Asiáticos no Brasil: contexto e desafios,Revista Brasileira de Política Internacional,2005,2005-2011,1,Henrique Altemani de Oliveira,Masculino,0.00656349180381507,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200001,Estudos Asiáticos no Brasil: contexto e desafios,Revista Brasileira de Política Internacional,2005,2005-2011,2,Gilmar Masiero,Masculino,0.005338127127017236,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200002,Pax Americana ou o império da insegurança?,Revista Brasileira de Política Internacional,2005,2005-2011,1,Andrew Hurrell,Masculino,0.008187890540831718,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200003,Alianças e coalizões internacionais do governo Lula: o Ibas e o G-20,Revista Brasileira de Política Internacional,2005,2005-2011,1,Marcelo Fernandes de Oliveira,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200004,China: a ascensão pacífica da Ásia Oriental,Revista Brasileira de Política Internacional,2005,2005-2011,1,Paulo Antônio Pereira Pinto,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200005,"As relações Colômbia, países vizinhos e Estados Unidos: visões em torno da agenda de segurança",Revista Brasileira de Política Internacional,2005,2005-2011,1,Rafael Duarte Villa,Masculino,0.006419174621931684,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200005,"As relações Colômbia, países vizinhos e Estados Unidos: visões em torno da agenda de segurança",Revista Brasileira de Política Internacional,2005,2005-2011,2,Maria del Pilar Ostos,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200006,A Política Externa da Primeira República e os Estados Unidos: a atuação de Joaquim Nabuco em Washigton (1905-1910),Revista Brasileira de Política Internacional,2005,2005-2011,1,Paulo José dos Reis Pereira,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200007,A Política Externa Independente em ação: a Conferência de Punta del Este de 1962,Revista Brasileira de Política Internacional,2005,2005-2011,1,Hélio Franchini Neto,Masculino,0.002676265882312704,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200009,"Instituições, atores e dinâmicas do ensino e da pesquisa em Relações Internacionais no Brasil: o diálogo entre a história, a ciência política e os novos paradigmas de interpretação (dos anos 90 aos nossos dias)",Revista Brasileira de Política Internacional,2005,2005-2011,1,Antônio Carlos Lessa,Masculino,0.0044955722517663246,genderBR::get_gender,1.4.0,2022,0.9
