pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_text_bytes,body_char_count,body_word_count,canonical_gold_input_hash,body_hash_matches_gold_input_hash,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,agent_a_prompt_version,agent_b_prompt_version,agent_c_prompt_version,agent_d_prompt_version
S0104-44782005000100007,Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil,Political conflict and budgeting institutions: deepening democracy in Brazil,Aaron Schneider,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782005000100007.md,d8b017033685244c9444f93c42aa72a144edb6d3c7cd36a7890c96e250bb6689,57588,55851,8370,2b637644b9872d04cb69bb4b05754a2474d2be84ec8abba00a3b97bee5f039e1,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782005000100007&tlng=pt,2026-06-03T23:06:09Z,1528,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782008000100018,"Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina","Regional development and political and administrative decentralization: a comparative study of the cases of Minas Gerais, Ceará and Santa Catarina",Walter Marcos Knaesel Birkner,2008,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782008000100018.md,9f1a00728c8f658a94be93b2f4a8ffd0f234285e5e3638931e8de5a224ae095a,55736,53923,7825,e2a5fb9d651c6a19923799104c625e7471b2eb654618339391b13d4fb5b240e9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782008000100018&tlng=pt,2026-06-03T23:06:09Z,946,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782008000200015,Política e classes sociais,Política e classes sociais,Luciano Martorano,2008,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782008000200015.md,89ff719d1190dfb20c6364df4958c270d395e21c2f8a2e39ff9069035baf211f,12429,12026,1906,2494acceae72fda74b58cee2d02701629db7bc9dcb27b7175263cbcfcd0d034e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782008000200015&tlng=pt,2026-06-03T23:06:09Z,0,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782009000200015,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,Rafael Faraco Benthien,2009,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782009000200015.md,0d2d0e4891b374659d6209d782db4a63466194e503a345656f688c712e7c0930,21674,21048,3303,ec7313cbc9b92c00bbcd06fc397da674c86d6ad0a066fe9775258695b6115c2f,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000200015&tlng=pt,2026-06-03T23:06:09Z,0,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782012000200006,Las guerras olvidadas del Perú: formación del Estado e imaginario nacional,Peru's forgotten wars: formation of the State and a nation's imaginary,Cecilia Méndez G.; Carla Granados Moya,2012,0104-4478,Revista de Sociologia e Política,,research-article,es,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782012000200006.md,256f8894d93dda2e76c292d4c09db365d007ee7e383f16e5fe29e6074f457db6,37372,36695,5817,4d90cd83526242d6390707742e4f9455a47a6412c7f2ac69a75b726e1238d412,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782012000200006&tlng=es,2026-06-03T23:06:09Z,1288,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782012000300006,"O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços","The federal court of auditors, horizontal control of regulatory agencies in Brazil and its impact on service users",Monique Menezes,2012,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782012000300006.md,1ea508e73eac6769646eb5ca9a75a93013f90c8955f3978fa0f20719e3f5196a,69826,67443,10197,0ff2e4c71ad4083e2aa9b5e5e7468e51d3fa372985e516d8cde1d06c481d2eb6,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782012000300006&tlng=pt,2026-06-03T23:06:09Z,1967,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782013000300008,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,The determinants of positive-sum outcomes in the Brazilian state assemblies of Minas Gerais and Rio Grande do Sul,Felipe Nunes,2013,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782013000300008.md,f788222b93a32fdfe1e25955e93a5d19a452b4a62c4833a96d026f35ea4c49e1,71749,69681,10840,e78a0b53adeff374ada0d28f779190a7d86d732edefd0beae8e57164245c084b,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782013000300008&tlng=pt,2026-06-03T23:06:09Z,1459,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782014000100003,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004","Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",Paulo M. d'Avila Filho; Paulo Cesar G. de Cerqueira Lima; Vladimyr Lombardo Jorge,2014,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782014000100003.md,9ce261e65ec4e36c65e7715b65b4002eeec70de17d20fe02739ae840ec10b9bf,56991,55048,8546,577f7acde5ae61f35ecdf732bd86a8a7239081783ea1e58ee3b86e10179bca13,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782014000100003&tlng=pt,2026-06-03T23:06:09Z,2930,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782015000200109,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006","Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",Daniel Carvalho; Gervásio Ferreira dos Santos,2015,1678-9873,Revista de Sociologia e Política,10.1590/1678-987315235407,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782015000200109.md,7d2406f6321aa341dfbde9538dc062f6d1a12c0dbf8e0c031274979068ce95e9,65089,62964,9595,75170bdb6f425c08982f773a9a7deb7e0d9aed60e28c95a4cd1e691340a65c6c,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000200109&tlng=pt,2026-06-03T23:06:09Z,3307,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,The Art of Encounter: Paradiplomacy and Internationalization of Creative Cities,Diego Santos Vieira de Jesus,2017,0104-4478,Revista de Sociologia e Política,10.1590/1678-987317256104,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782017000100051.md,5d9a85cfdce7d51c35f66e8877190bb4f6bcbcf013e00833bd64e4c0576866bf,89353,86490,12643,8ab3056577c0d68bc8020abeefb2999b4c41791ca8194a9f3d9789b3509e038d,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782017000100051&tlng=pt,2026-06-03T23:06:09Z,2454,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782018000200031,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo","&#8220;I want to believe!&#8221; On the importance, uses and limits of inter-coder reliability tests in Content Analysis",Rafael Sampaio; Diógenes Lycarião,2018,1678-9873,Revista de Sociologia e Política,10.1590/1678-987318266602,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782018000200031.md,254af59f75c3526c48aa1ec39f50cdbc393a2540d6282abab7e38293fc342b58,46567,45233,6721,d38c58f02f01eb3ccfad57ccf6535562994b76436a81691ba0d5d72dff70d8d0,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782018000200031&tlng=pt,2026-06-03T23:06:09Z,1457,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782019000200209,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),Catholic sociability and political practice among young party activists in Propuesta Republicana (PRO),Juan Rafael Grandinetti,2019,0104-4478,Revista de Sociologia e Política,10.1590/1678-987319277005,research-article,es,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782019000200209.md,1d56ff027fa9b4e3d8058436e60feeafe79bd52309b1f659c4eae279b23a5962,64635,63205,9862,d7f5a912b2988cf442a0f2aa09da78fcae0acf87c9991530a024631f52677a4f,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782019000200209&tlng=es,2026-06-03T23:06:09Z,1407,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782020000100202,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,Electoral resilience of Latin American presidents after the crisis of 2008 and the ebb of the pink tide,Diego Sanches Corrêa,2020,0104-4478,Revista de Sociologia e Política,10.1590/1678-987320287303,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782020000100202.md,3b37591bad76e1607336b6d002f243cafc35c8f4bcd400aff728296c74db0785,41286,39926,6056,6059fd982d95b5b5f8feb3cc84abe63bd65579c341d15320fb710ee56c39d73d,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782020000100202&tlng=pt,2026-06-03T23:06:10Z,1380,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782020000400209,Programas de governo e promessas de campanha,Government&#8217;s programs and campaign pledges,Simone Diniz; Lucy Oliveira,2020,0104-4478,Revista de Sociologia e Política,10.1590/1678-987320287606,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782020000400209.md,6bfdd4b87eb0a6de5404dbb90d3e2ff74f825b35694d9859185a9088b6df5819,46228,44661,6756,aad2b8cded2ef8350fbaa8e528fac36c46e7fd593299daa1c9c37621639c6f42,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782020000400209&tlng=pt,2026-06-03T23:06:10Z,2391,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782023000100400,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,How are electoral reforms encouraged or hindered? A scoping review,Vitor Pimenta Gomes de Souza,2023,1678-9873,Revista de Sociologia e Política,10.1590/1678-98732331E006,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782023000100400.md,288bc637b7dd00149d4c462d86b08e7039392799169c56499e8551c79f15bf47,48323,46882,7003,c98dcd07a225a7c18be01bef9aa21b2655436c9871465a711e8728abfd49ec49,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782023000100400&tlng=pt,2026-06-03T23:06:10Z,1889,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,Polarization and ideology: exploring the contextual nature of democratic commitment,Julian Borba; Ednaldo Ribeiro; Mario Fuks,2024,0104-4478,Revista de Sociologia e Política,10.1590/1678-98732432E006,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-44782024000100204.md,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,32657,32491,4938,469db4d434700bc442804f7463de218b7af15c8036f2fc3b37bb02342bc15ad9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782024000100204&tlng=en,2026-06-03T23:06:10Z,1650,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990","Como os empresários pensam a política e a democracia: Brasil, anos 1990",Paulo Roberto Neves Costa,2005,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762005000200006.md,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,61906,59816,9311,b8afb4954c1419700d84ca81c4a0cad20eaee16233cd3947f40006a5503ac1dd,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762005000200006&tlng=pt,2026-06-03T23:06:10Z,623,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,Debates políticos na internet: a perspectiva da conversação civil,Francisco Paulo Jamil Almeida Marques,2006,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762006000100007.md,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,41563,40307,6158,e82bb20f0618f65d5a2b15e1f0ad2f7428a4cbcce846607920e7d8b1c574e82e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000100007&tlng=pt,2026-06-03T23:06:10Z,959,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,Lucio Rennó,2006,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762006000200005.md,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,35578,34238,5217,f558bdcb8c82a48348ab49cd7a0d25c650a87a0027eeefdd004fac02e7b4841e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000200005&tlng=pt,2026-06-03T23:06:10Z,1079,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),Marcello Baquero,2007,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762007000200001.md,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,62430,60315,8956,0f1269311fde6ba98e006917d0d79e33602136c529b6b2685ed24fd12af70874,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762007000200001&tlng=pt,2026-06-03T23:06:10Z,790,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762011000200010,,,,2011,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762011000200010.md,701b1760fde8c6d8f8a927d2c39eba352f8a0462872e02cec3cfcb5bcf3e16d8,5597,5436,859,b02cbed40f81653423077487540403b7097ddb779c0055b7c9a19c521e6f97df,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762011000200010&tlng=pt,2026-06-03T23:06:10Z,0,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762012000200003,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,Samira Kauchakje,2012,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762012000200003.md,e81072d4187a9496eee311d76b17e21700508407d7279f06aeb03c6adebdfb89,43323,41941,6222,3df4c15e2cd62c87f022a2fe50c3bf5a540de6160619d74b9c374801fc9d5723,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762012000200003&tlng=pt,2026-06-03T23:06:10Z,1338,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762014000300377,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,Luiz Augusto Campos,2014,0104-6276,Opinião Pública,10.1590/1807-01912014203377,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762014000300377.md,44fe73642c0a75d57e91cf8a1249663635d62e6f70cac0ea37639c53581d30da,69022,67108,10071,25f646b6e9281caa73b90f31ab8c1a8b9071af1e41742e59511c4e439bc1913a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762014000300377&tlng=pt,2026-06-03T23:06:10Z,957,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762014000300523,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,,2014,1807-0191,Opinião Pública,10.1590/1807-01912014203524,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762014000300523.md,b77d579656b4d0685346ceeaee95dfd747446fbd3066d70a17b64a38f39a95c7,21350,20691,3412,442a32ec9550a7904c198f6b5b279a9d8d8c6d107f7888298a5e70c818255810,FALSE,citation_xml_body,https://www.scielo.br/j/op/a/sMG4MvxkkWLnzFyJNjn68Hh/?format=xml&lang=pt,2026-06-03T23:06:10Z,0,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762015000100132,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,Rubem Kaipper Ceratti; Rodrigo Fracalossi de Moraes; Edison Benedito da Silva Filho,2015,1807-0191,Opinião Pública,10.1590/1807-0191211132,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762015000100132.md,f936016854727526d1dac146fb72c66642722e82327df6d896aa81408526d328,22588,21802,3305,8d525e07a79ecb01625586f29935ea83462c8335326c3ef7f95757528f5d5698,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762015000100132&tlng=pt,2026-06-03T23:06:10Z,967,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762016000200318,Medindo o acesso à Justiça Cível no Brasil,Measuring access to civil justice in Brazil,Fabiana Luci de Oliveira; Luciana Gross Cunha,2016,0104-6276,Opinião Pública,10.1590/1807-01912016222318,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762016000200318.md,27d7b9456470a508190a140e5a73253897777bf7ce274c74e74174238ccac6bc,58638,56816,8908,e53c4f99a70209f0ceba7afe32cc504f59947f3a701ce2e68d531b9c0c0268d0,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762016000200318&tlng=pt,2026-06-03T23:06:10Z,1305,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762018000100209,Violência e satisfação com a democracia no Brasil,Violence and satisfaction with democracy in Brazil,Marcio de Lucas Gomes; Jakson Alves de Aquino,2018,0104-6276,Opinião Pública,10.1590/1807-01912018241209,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762018000100209.md,bf4101f5f850fa23ed8197e2651b11fb5df6d4a8157cee7b089ff7b035cc5ac5,60256,57960,8734,4dba28b95d13a50e1b092833d3b74ab271ca8baced912ce516944e7080f81215,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762018000100209&tlng=pt,2026-06-03T23:06:10Z,1363,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762018000300486,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,The end of the embarrassed right? The actions of the &#8220;evangelical&#8221; and &#8220;bullet&#8221; caucuses and the paths of conservative representation in Brazil,Marcos Paulo dos Reis Quadros; Rafael Machado Madeira,2018,0104-6276,Opinião Pública,10.1590/1807-01912018243486,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762018000300486.md,1b1eab9a70f2fdb3ecebc1e38427dee0c8464eb630039ab0e9a9ad83dafaae62,81074,78115,12034,f44608587f4937120e97bbb34e6299b37efeeccc312d2f00ebb7cbf9059e961b,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762018000300486&tlng=pt,2026-06-03T23:06:10Z,1019,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762020000100034,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,Fear of violence and adherence to authoritarianism in Brazil: methodological proposal and results in 2017,Renato Sérgio de Lima; Paulo de Martino Jannuzzi; James F. Moura Junior; Damião S. de Almeida Segundo,2020,0104-6276,Opinião Pública,10.1590/1807-0191202026134,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762020000100034.md,16e3c574de22acc7177f10fd39aa58d5ec53a0602a227ae7d543455137886fe1,50019,48224,7415,1289ad8d54dd70cc2ee14d8ec3182142f09e510fdedd2447dd027751eb664f3b,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762020000100034&tlng=pt,2026-06-03T23:06:10Z,862,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762021000100051,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,Civic and political mobilization in the era of social networks: an analysis of the action of social movements on Facebook,João Carlos Sousa; Ricardo Morais,2021,0104-6276,Opinião Pública,10.1590/1807-0191202127151,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762021000100051.md,ee000564b2784b5cdf158ac69e666b8f6c37652e6ace6e1a75b27201514137bf,70475,67806,10427,815d7145a439cd475b24f11d8926111e38b95310752f36c8d4dfd14115e369f3,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762021000100051&tlng=pt,2026-06-03T23:06:10Z,980,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
