pid,title,authors,year,journal_title,language,url_scielo,source_file,source_file_exists,input_text_hash,input_text_bytes,source_has_body,raw_fulltext_file,raw_fulltext_file_exists,raw_fulltext_hash,raw_fulltext_same_hash,raw_fulltext_has_body,agent_a_prompt_version,agent_b_prompt_version,agent_c_prompt_version
S1981-38212009000100011,Social Scientists and Public Administration in the Lula da Silva Government,Maria Celina D&#8217;Araujo; Camila Lameirão,2009,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212009000100011&lng=pt,data/processed/sample_xmls/S1981-38212009000100011.xml,TRUE,6fcaa67f12de93404b82bd96b2fb0456d11d95289cada6405c2215f8b9fdd4c5,15131,FALSE,data/raw/articles_fulltext/S1981-38212009000100011.xml,TRUE,6fcaa67f12de93404b82bd96b2fb0456d11d95289cada6405c2215f8b9fdd4c5,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212010000100131,Private Security and the State in Latin America: the Case of Mexico City,Markus-Michael Müller,2010,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212010000100131&lng=pt,data/processed/sample_xmls/S1981-38212010000100131.xml,TRUE,acf99004b9ca1bf50cb2744664a12a74c4912547fa19a4d4cb7f31281b852e0e,30424,FALSE,data/raw/articles_fulltext/S1981-38212010000100131.xml,TRUE,acf99004b9ca1bf50cb2744664a12a74c4912547fa19a4d4cb7f31281b852e0e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212013000100002,When is statistical significance not significant?,Dalson Britto Figueiredo Filho; Ranulfo Paranhos; Enivaldo C. da Rocha; Mariana Batista; José Alexandre da Silva Jr.; Manoel L. Wanderley D. Santos; Jacira Guiro Marino,2013,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212013000100002&lng=pt,data/processed/sample_xmls/S1981-38212013000100002.xml,TRUE,8ee9c606dd67d273bf919250948241f523e5cffe19438921e44ba86502433218,23725,FALSE,data/raw/articles_fulltext/S1981-38212013000100002.xml,TRUE,8ee9c606dd67d273bf919250948241f523e5cffe19438921e44ba86502433218,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212013000200003,"Perceptions on justice, the judiciary and democracy",Fernando Filgueiras,2013,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212013000200003&lng=pt,data/processed/sample_xmls/S1981-38212013000200003.xml,TRUE,81710f17f09cbbb6b28e82bdcfd98feb33c13a6ec903945e3bea121b4ec4018b,15309,FALSE,data/raw/articles_fulltext/S1981-38212013000200003.xml,TRUE,81710f17f09cbbb6b28e82bdcfd98feb33c13a6ec903945e3bea121b4ec4018b,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212013000300001,"Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda",Eduardo Marques,2013,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212013000300001&lng=pt,data/processed/sample_xmls/S1981-38212013000300001.xml,TRUE,e0692c56d0176085095d8835a15cace84290f676cb0dcfa0b0eb968070e70bf3,24900,FALSE,data/raw/articles_fulltext/S1981-38212013000300001.xml,TRUE,e0692c56d0176085095d8835a15cace84290f676cb0dcfa0b0eb968070e70bf3,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212015000100003,Non-domination and Political Institutions: The Contested Concept of Republican Democracy,Ricardo Silva,2015,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100003&lng=pt,data/processed/sample_xmls/S1981-38212015000100003.xml,TRUE,0a02706bf1b6ae220eb5a4756c55b15c27ee925a9751048997ac995ece830a82,22580,FALSE,data/raw/articles_fulltext/S1981-38212015000100003.xml,TRUE,0a02706bf1b6ae220eb5a4756c55b15c27ee925a9751048997ac995ece830a82,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212015000100115,"Brazilian Congress, 2014 elections and governability challenges",Fabiano Santos; Júlio Canello,2015,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100115&lng=pt,data/processed/sample_xmls/S1981-38212015000100115.xml,TRUE,a2786e559a3f27d5e4fd37412365b0f7d6449ee29e9cf5d20ae6c0bdd8ca9606,9291,FALSE,data/raw/articles_fulltext/S1981-38212015000100115.xml,TRUE,a2786e559a3f27d5e4fd37412365b0f7d6449ee29e9cf5d20ae6c0bdd8ca9606,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212015000300021,The Elusive New Middle Class in Brazil,Celia Lessa Kerstenetzky; Christiane Uchôa; Nelson do Valle Silva,2015,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000300021&lng=pt,data/processed/sample_xmls/S1981-38212015000300021.xml,TRUE,12d2b2a4ed485a62bf79a2af86b03eb9b7996d53a0ff123e2970a7d0f1f2edde,17069,FALSE,data/raw/articles_fulltext/S1981-38212015000300021.xml,TRUE,12d2b2a4ed485a62bf79a2af86b03eb9b7996d53a0ff123e2970a7d0f1f2edde,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212019000100200,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",Timothy J. Power; Rodrigo Rodrigues-Silveira,2019,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212019000100200&lng=pt,data/processed/sample_xmls/S1981-38212019000100200.xml,TRUE,e738a602d2a18d71916199e5d153939ce42d6066be6295b90921c9bcd275485e,23076,FALSE,data/raw/articles_fulltext/S1981-38212019000100200.xml,TRUE,e738a602d2a18d71916199e5d153939ce42d6066be6295b90921c9bcd275485e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212020000100204,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,Fabiano Engelmann; Eduardo de Moura Menuzzi,2020,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000100204&lng=pt,data/processed/sample_xmls/S1981-38212020000100204.xml,TRUE,d4451ca4cf39b1cf7a1e4b15bd22353b789fd182aa1ef45bb032161d4351196f,35647,FALSE,data/raw/articles_fulltext/S1981-38212020000100204.xml,TRUE,d4451ca4cf39b1cf7a1e4b15bd22353b789fd182aa1ef45bb032161d4351196f,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212020000200203,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,Luís Falcão,2020,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000200203&lng=pt,data/processed/sample_xmls/S1981-38212020000200203.xml,TRUE,9b8290ddc15153968b2957ac24aa06e5d6a4163035cee4b6fde5a35f7021f500,13219,FALSE,data/raw/articles_fulltext/S1981-38212020000200203.xml,TRUE,9b8290ddc15153968b2957ac24aa06e5d6a4163035cee4b6fde5a35f7021f500,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212021000300702,"The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors",Joanildo Burity,2021,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212021000300702&lng=pt,data/processed/sample_xmls/S1981-38212021000300702.xml,TRUE,52be538f3c0f6ffb5da3386f409730bc9f771db708607308dca3b6d967f09175,24703,FALSE,data/raw/articles_fulltext/S1981-38212021000300702.xml,TRUE,52be538f3c0f6ffb5da3386f409730bc9f771db708607308dca3b6d967f09175,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212024000200201,The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola,Magno Klein; Henrique Rabello de Carvalho,2024,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212024000200201&lng=pt,data/processed/sample_xmls/S1981-38212024000200201.xml,TRUE,bf453b7ca47e85fb36adffda19c74f58b40b51d8fe2ccd7f74eb86b5cea2ecca,21549,FALSE,data/raw/articles_fulltext/S1981-38212024000200201.xml,TRUE,bf453b7ca47e85fb36adffda19c74f58b40b51d8fe2ccd7f74eb86b5cea2ecca,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S2236-57102023000100213,AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA,Gisleine do Carmo; Cristiane Aparecida da Silva; José de Arimatéia Dias Valadão; Vânia Aparecida Rezende; José Roberto Pereira,2023,Cadernos Gestão Pública e Cidadania,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102023000100213&lng=pt,data/processed/sample_xmls/S2236-57102023000100213.xml,TRUE,e096144342d866d4bf56b780c6e57d2942ad563b2bbaf1901c1cd2c7eb24e45f,40316,FALSE,data/raw/articles_fulltext/S2236-57102023000100213.xml,TRUE,e096144342d866d4bf56b780c6e57d2942ad563b2bbaf1901c1cd2c7eb24e45f,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S2236-57102025000101006,GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS,Heber Silveira Rocha,2025,Cadernos Gestão Pública e Cidadania,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101006&lng=pt,data/processed/sample_xmls/S2236-57102025000101006.xml,TRUE,72a17821cee26dfa9d30a732f4659a0109d196b6c69d3e319cc55ee4098f752d,25254,FALSE,data/raw/articles_fulltext/S2236-57102025000101006.xml,TRUE,72a17821cee26dfa9d30a732f4659a0109d196b6c69d3e319cc55ee4098f752d,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S2236-57102025000101606,"TRABALHADORES, DIREITA, VÍTIMAS DA VIOLÊNCIA E DA COVID-19: QUEM PROTESTOU DURANTE A PANDEMIA NO BRASIL?",Priscila Delgado de Carvalho; Marcos Aurélio Freire da Silva Júnior,2025,Cadernos Gestão Pública e Cidadania,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101606&lng=pt,data/processed/sample_xmls/S2236-57102025000101606.xml,TRUE,06819a27477dbbc41cddabb028006711092641690a2cd5225463f2a7e55b8205,31059,FALSE,data/raw/articles_fulltext/S2236-57102025000101606.xml,TRUE,06819a27477dbbc41cddabb028006711092641690a2cd5225463f2a7e55b8205,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S2236-57102025000101611,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",Lizandra Serafim; Leonardo Barros Soares; Matheus Mazzilli Pereira,2025,Cadernos Gestão Pública e Cidadania,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101611&lng=pt,data/processed/sample_xmls/S2236-57102025000101611.xml,TRUE,7c72d8779c554249de67848170f083c2e5e83c8aee54de56ea7a19f52d699bf4,25981,FALSE,data/raw/articles_fulltext/S2236-57102025000101611.xml,TRUE,7c72d8779c554249de67848170f083c2e5e83c8aee54de56ea7a19f52d699bf4,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
