draw,alpha,beta_area_ri,p_cp,p_ri,delta_cp_minus_ri,odds_ratio_ri_cp
5767,-0.3067339,-2.4694188,0.42391215636393337,0.05862652573005289,0.3652856306338805,0.08463403401048974
5768,-0.36561708,-2.419419,0.409600512568948,0.058138174799476125,0.3514623377694719,0.08897329593027231
5769,-0.4754963,-1.7380185,0.38331617086886033,0.09854340348432843,0.2847727673845319,0.17586853909510744
5770,-0.64776021,-1.414647,0.3434944462346804,0.11280469235331878,0.23068975388136162,0.24301138132742983
5771,-0.69705854,-1.1628996,0.3324647097039298,0.1347079311503666,0.19775677855356316,0.31257851292547073
5772,-0.63294546,-1.2521914,0.34684296401939074,0.13179995660828686,0.21504300741110388,0.2858776376776474
5773,-0.54586607,-1.3808275,0.3668240431030959,0.12711700377677174,0.23970703932632417,0.25137045791833884
5774,-0.56758928,-1.6634766,0.3617932717828222,0.096995243467275,0.2647980283155472,0.18947909067375146
5775,-0.58568493,-1.6589067,0.35762554306709143,0.09581700184297033,0.2618085412241211,0.1903469727269163
5776,-0.74268898,-1.3112981,0.32241641794687126,0.1136501285524783,0.20876628939439296,0.2694700302031384
5777,-0.50272426,-1.3979861,0.3769006714911381,0.13002809675711827,0.24687257473401983,0.24709408597630264
5778,-0.53514583,-1.4364716,0.36931750667385693,0.12221526499292396,0.24710224168093298,0.23776521115067148
5779,-0.48467829,-1.5528923,0.38114802538930814,0.11531434150235254,0.2658336838869556,0.2116349759262887
5780,-0.53070334,-1.5758075,0.3703528600889249,0.1084656107523947,0.2618872493365302,0.20684046155448438
5781,-0.48922712,-1.920239,0.3800756553276364,0.08245369986304935,0.29762195546458703,0.14657192725323556
5782,-0.54328248,-1.8050438,0.3674243246820906,0.0871989005948894,0.2802254240872012,0.1644672527537217
5783,-0.53584348,-1.6424111,0.3691550234008966,0.10172030181984622,0.2674347215810504,0.19351290040013774
5784,-0.45955458,-1.8282567,0.3870914951831729,0.09213746895823864,0.2949540262249342,0.16069346064561066
5785,-0.39190947,-1.3622735,0.4032577193072386,0.14752037962105086,0.2557373396861877,0.25607792148915653
5786,-0.21855727,-1.8825749,0.4455771462032605,0.10898682895756641,0.3365903172456941,0.1521977069042772
5787,-0.21252994,-2.2594756,0.4470666107455595,0.07784414662836747,0.369222464117192,0.10440522049942833
5788,-0.48723532,-2.185164,0.38054507153395933,0.06462178817201447,0.31592328336194486,0.11245928881848817
5789,-0.81955823,-1.5161786,0.3058574434471157,0.08820618252287167,0.21765126092424403,0.21954927152869042
5790,-0.85700708,-1.5278866,0.2979650314587769,0.08433190609284634,0.21363312536593054,0.21699377771005515
5791,-0.75976931,-1.3462289,0.3186963536020465,0.1085151924453638,0.21018116115668273,0.26021972726533227
5792,-0.69868854,-1.3853168,0.33210305950414737,0.11066116494812986,0.2214418945560175,0.2502445097721243
5793,-0.70913037,-1.5427913,0.3297910250985704,0.095183834441021,0.23460719065754937,0.21378353384175358
5794,-0.7011896,-1.652037,0.3315485309883174,0.0868096465723383,0.24473888441597907,0.19165910112945722
5795,-0.48039966,-2.0700254,0.38215775578380384,0.07239793464195617,0.3097598211418477,0.12618257662688812
5796,-0.56485256,-1.9617262,0.36242541612456497,0.07401578820735648,0.2884096279172085,0.14061548085674597
5797,-0.37841978,-1.1670784,0.40650808338115957,0.1757374221747741,0.23077066120638548,0.311275035218795
5798,-0.40654532,-0.87522843,0.3997407771727239,0.2172484433543917,0.1824923338183322,0.4167668067625105
5799,-0.34086396,-1.2158281,0.41559962612825035,0.17412182742217555,0.2414777987060748,0.2964644104375204
5800,-0.63844965,-0.3813063,0.34559708216234464,0.26507494124097397,0.08052214092137067,0.6829686642768062
5801,-0.61955224,-0.53897281,0.3498832942960326,0.23893539455463683,0.11094789974139577,0.5833471530911002
5802,-1.3564767,0.23366873,0.2048135275853271,0.24549080549165672,-0.040677277906329634,1.2632259540252435
5803,-0.97169989,-0.50264646,0.2745418077681947,0.1862828888803891,0.0882589188878056,0.6049276227051955
5804,-0.83420509,-2.0386319,0.30275666086793446,0.05351277869838412,0.24924388216955035,0.1302067249005048
5805,-0.48118045,-1.8471562,0.3819734179243984,0.08880316479208056,0.2931702531323178,0.157684953774402
5806,-0.039520033,-2.2463392,0.49012127745944456,0.09230088414362851,0.39782039331581603,0.1057857771573139
5807,-0.1878751,-2.0687951,0.45316889403511146,0.09477565804762343,0.358393235987488,0.12633791458746482
5808,-0.357796,-2.7783042,0.41149319669738066,0.0416424761055518,0.3698507205918289,0.06214380153184923
5809,-0.31911399,-2.000397,0.42089169044053176,0.08951990862917786,0.3313717818113539,0.13528156579278589
5810,-0.30058995,-1.7660111,0.42541327134494555,0.11238565477329442,0.3130276165716511,0.17101378699975417
5811,-0.20264573,-2.0710555,0.449511227377905,0.09332456058916147,0.35618666678874356,0.12605266287826866
5812,-0.28552862,-2.1935932,0.4290988856106388,0.07733484068165387,0.35176404492898494,0.11151533097502797
5813,-0.27875409,-1.7656615,0.4307592539258335,0.11461787216352533,0.31614138176230816,0.17107358387157345
5814,-0.27554267,-2.4333155,0.43154688693824844,0.06245267480378257,0.36909421213446586,0.08774542980383983
5815,-0.12139575,-2.2890352,0.46968827849854555,0.08238073496561187,0.3873075435329337,0.10136421088282922
5816,-0.19865332,-2.0092951,0.4504993506264126,0.09903898567658763,0.35146036494982497,0.13408315658181702
5817,-0.27695587,-2.0101489,0.4312002425427059,0.09219658424891478,0.3390036582937911,0.13396872524041858
5818,-0.3354781,-1.8910897,0.41690831709499326,0.09738993235374648,0.3195183847412468,0.15090727554852493
5819,-0.33661266,-1.9989976,0.4166325363837695,0.08821636255352226,0.32841617383024724,0.1354710113400895
5820,-0.26451878,-2.3748709,0.4342532182213876,0.06664599006517512,0.3676072281562125,0.09302649815638137
5821,-0.26865538,-2.4110618,0.43323722701716777,0.06418086095535673,0.369056366061811,0.08971997930430159
5822,-0.19903865,-2.7930134,0.4504039641266077,0.04778622932754071,0.402617734799067,0.06123640581919365
5823,-0.30662426,-2.1768961,0.42393893184185005,0.0770215694517285,0.34691736239012155,0.11339294534331977
5824,-0.19771108,-2.1534039,0.45073261270471093,0.08697718868836547,0.3637554240163455,0.11608833140772294
5825,-0.22766037,-2.4050425,0.4433294622543873,0.06706314567509349,0.3762663165792938,0.09026165940774074
5826,-0.23562715,-2.4460518,0.4413642506168452,0.06406313444842518,0.37730111616842,0.08663496430806172
5827,-0.10794965,-2.6069491,0.4730387643082157,0.06209991814307968,0.410938846165136,0.07375923288035412
5828,-0.027540758,-2.4197564,0.49311524566453124,0.07963642760251947,0.41347881806201175,0.08894328140396078
5829,0.073082076,-2.4270934,0.5182623914528692,0.0867474587393966,0.43151493271347263,0.08829309268234578
5830,-0.50496653,-1.5038444,0.37637422763615896,0.11828093030024436,0.2580932973359146,0.22227400531602917
5831,-0.65005861,-1.0543643,0.34297632981849224,0.15388849002692478,0.18908783979156746,0.3484138436019492
5832,-0.71285006,-0.9210607,0.328969387237955,0.16329533038835856,0.16567405684959643,0.39809655604218896
5833,-0.061163429,-1.9698667,0.4847139078476108,0.11598325997561129,0.3687306478719995,0.13947544705303622
5834,-0.056819529,-2.3712595,0.4857989381731118,0.08105643811834974,0.4047425000547621,0.09336306141831141
5835,0.010176366,-2.0968856,0.5025440695450516,0.11039534048954402,0.39214872905550757,0.12283840105243135
5836,-0.23544998,-2.3490982,0.4414079344333087,0.07013951818394375,0.37126841624936496,0.09545520491685851
5837,-0.21695004,-2.1101395,0.4459742279811642,0.08890412915709069,0.35707009882407353,0.12122105491666994
5838,-0.28289515,-1.9425814,0.42974413484658275,0.0974859009847271,0.33225823386185566,0.1433334707847108
5839,-0.43538402,-1.9986637,0.3928414128473992,0.08061296270457508,0.31222845014282413,0.13551625266339457
5840,-0.3995357,-1.5640253,0.40142389806146317,0.12308218213837385,0.2783417159230893,0.20929191061299762
5841,-0.65262245,-1.7424756,0.3423988177808692,0.08354725926809686,0.25885155851277236,0.17508641971642927
5842,-0.63841477,-1.8130975,0.3456049706565229,0.07932803011493926,0.26627694054158363,0.16314800239429844
5843,-0.62862021,-1.2099972,0.3478234667922896,0.1372148911247704,0.2106085756675192,0.2981981143834387
5844,-0.21765923,-2.119316,0.4457990071744673,0.08810663392696251,0.3576923732475048,0.12011375823052042
5845,-0.16734421,-1.2769694,0.4582613065601506,0.19087824998904113,0.2673830565711095,0.2788811984086186
5846,-0.2501565,-1.5411223,0.43778497950515183,0.1429160104181578,0.294868969086994,0.21414063647899195
5847,-0.27989198,-1.6967732,0.43048025880181573,0.12167478079623424,0.3088054780055815,0.1832739593441345
5848,-0.33553059,-1.6749465,0.4168955570535644,0.11810727603957062,0.2987882810139938,0.18731820073762553
5849,-0.053196712,-2.559407,0.4867039573804797,0.06833165863878797,0.41837229874169174,0.07735059574913704
5850,-0.205372,-2.2073384,0.448836702720246,0.08220858583216725,0.3666281168880787,0.10999301667254625
5851,-0.027881413,-1.6928899,0.49303009826204625,0.15177184034757543,0.34125825791447084,0.18398705078833907
5852,0.18728868,-2.4219457,0.5466857830865757,0.09668116058410009,0.4500046225024756,0.0887487708766231
5853,-0.2097865,-1.5400261,0.4477448818539693,0.14807083620749875,0.2996740456464706,0.21437550615324935
5854,-0.20649253,-2.0121952,0.4485595193324937,0.09808483199818756,0.35047468733430615,0.13369486533328523
5855,-0.35927172,-2.3044905,0.41113587341774865,0.06514583206014474,0.3459900413576039,0.09980964071295698
5856,-0.35284535,-1.8742062,0.4126926015962094,0.09734741652677271,0.3153451850694367,0.15347674834629313
5857,-0.39323849,-1.6943419,0.4029379438583263,0.11030981485213447,0.29262812900619184,0.1837200954470741
5858,-0.36666289,-2.0802193,0.40934763042938005,0.0796668477668808,0.32968078266249923,0.12490281800693018
5859,-0.3995797,-1.9891555,0.4014133256662275,0.08403573706739452,0.31737758859883297,0.13681091349027583
5860,-0.5797889,-1.3433351,0.3589811692187782,0.1275136045598388,0.23146756465893942,0.2609738417140375
5861,-0.40534286,-2.0544683,0.40002933990459766,0.07872403199638023,0.32130530790821743,0.12816096064765353
5862,-0.5474879,-2.2329456,0.3664474315395939,0.05839071661120365,0.30805671492839026,0.10721216042269813
5863,-0.49216505,-2.1566887,0.3793836699961022,0.06605969314745498,0.3133239768486472,0.11570763006291461
5864,-0.26336978,-1.6565878,0.4345355228039072,0.12786629677462974,0.3066692260292775,0.19078888049391077
5865,-0.33473805,-1.6035671,0.4170882311762991,0.12583417170438238,0.29125405947191674,0.20117761588546135
5866,-0.35837746,-1.7395663,0.4113523937878083,0.10929683753622264,0.30205555625158564,0.17559654032444658
5867,-0.27980032,-1.6528439,0.43050273095272834,0.12645819371587846,0.3040445372368499,0.19150451377741057
5868,0.011640552,-1.7653902,0.5029101051395426,0.14757488170356103,0.35533522343598156,0.17112000243127073
5869,-1.0228091,0.093947618,0.26448058319946166,0.2831557522012959,-0.018675169001834246,1.0985022026676916
5870,-1.1013236,0.24893178999999999,0.24949197379079224,0.29893136161011535,-0.04943938781932311,1.2826545402197131
5871,-1.1935638,-0.20492592,0.23262215897740543,0.19805587944870373,0.0345662795287017,0.8147076677199991
5872,-1.2067681,-0.4972167,0.23027339791310797,0.15394554358840148,0.07632785432470648,0.608221168002343
5873,-1.266296,-0.46312642,0.21989197511151382,0.15066147346915715,0.06923050164235667,0.6293130697208309
5874,-0.78255747,-1.9942241,0.3137689546445517,0.0585918283686955,0.2551771262758562,0.13611922811323324
5875,-0.71979989,-1.6252268,0.32743705004046936,0.08746189026641463,0.23997515977405473,0.19686702070026987
5876,-0.82899532,-2.2348563,0.3038575463772203,0.044623212554536225,0.25923433382268407,0.10700750572690441
5877,-1.0185399,-1.0516149,0.2653119078726455,0.11203163804294601,0.1532802698296995,0.3493730906962674
5878,-0.94167788,-1.2288439,0.2805615432722168,0.1024290524256608,0.17813249084655597,0.2926306925395509
5879,-0.76596392,-1.8388411,0.31735283740942655,0.06882981692359888,0.24852302048582767,0.1590015863130561
5880,-0.99740295,-1.8725847,0.26945233869056073,0.05365727911418262,0.21579505957637812,0.15372581276814537
5881,-0.82286794,-1.5178808,0.3051552151881267,0.08780392643925994,0.21735128874886678,0.21917587264864088
5882,-0.37280112,-1.7875517,0.4078643460193099,0.10336774651678976,0.3044965995025201,0.16736943905311955
5883,-0.51756798,-1.4423843,0.37342109692984715,0.12347221205651246,0.2499488848733347,0.2363635247458835
5884,-0.63322,-1.2416385,0.3467807715409377,0.13298055383733026,0.21380021770360746,0.2889104501382213
5885,-0.41825269,-1.1273059,0.39693494158150283,0.1757286717292992,0.22120626985220362,0.3239047136877906
5886,-0.3230733,-1.8962157,0.4199269442286261,0.09803165398259493,0.32189529024603114,0.15013570408120955
5887,-0.46925501,-1.6157895,0.3847925879009332,0.11055893612030697,0.2742336517806262,0.19873370822549413
5888,-0.30612562,-1.9279446,0.4240607116830263,0.0967324202547286,0.32732829142829767,0.14544684290251678
5889,-0.36505581,-1.5892828,0.409736250216283,0.1240810470339839,0.2856552031822991,0.20407191964269375
5890,-0.27493578,-1.7323086,0.43169577183630753,0.11844440438534007,0.3132513674509675,0.17687560324818602
5891,-0.34710975,-1.7986388,0.41408347419677416,0.10472917386659361,0.3093543003301805,0.16552404627604
5892,-0.19935523,-1.975777,0.45032559907064623,0.10200595618568592,0.3483196428849603,0.13865353657960997
5893,-0.096143133,-1.8498618,0.4759827142196397,0.12498963337452876,0.35099308084511094,0.15725889799163653
5894,-0.29503622,-2.3357731,0.4267713665239789,0.06718171408425591,0.35958965243972296,0.09673566726598426
5895,0.22304344,-1.6946449,0.5555308365750808,0.18669932196452926,0.3688315146105516,0.18366443669088103
5896,0.06557266,-1.6347891,0.5163872936161849,0.1723281230979796,0.3440591705182052,0.19499349109021902
5897,0.031682584,-1.5859236,0.5079199835136172,0.17447457750331855,0.3334454060102987,0.20475859072219016
5898,-0.2999112,-2.6882433,0.4255791912299058,0.04796389130672243,0.3776152999231834,0.0680002906194311
5899,-0.25193506,-2.9666749,0.4373472723420084,0.038471371948745614,0.39887590039326276,0.051474182895850255
5900,-0.30505582,-2.6580625,0.4243220135897924,0.04912015262913747,0.3752018609606549,0.07008387779865126
5901,-0.34138099,-2.5851627,0.41547405713401814,0.050856903912002684,0.36461715322201543,0.07538381365683827
5902,-0.51341009,-2.1014554,0.3743944616876253,0.06818780883298331,0.306206652854642,0.12227833479734651
5903,-0.74816333,-1.7363223,0.3212216336566497,0.07695297714476443,0.24426865651188526,0.1761671004494227
5904,-0.72898836,-1.7590939,0.32541676409827364,0.076697892538062,0.24871887156021164,0.17220082432139383
5905,-0.21774859,-1.5685252,0.44577692979853906,0.1435301755795021,0.30224675421903696,0.20835223375600825
5906,-0.24843154,-1.6542444,0.43820958815038796,0.1298059104406232,0.30840367770976473,0.19123649942672127
5907,-0.18872422,-1.9358968,0.4529584846643693,0.10672671904625236,0.3462317656181169,0.1442948071985303
5908,-0.073522252,-2.1072477,0.48162771223759776,0.10149069417167537,0.38013701806592237,0.12157210930818145
5909,-1.0376846,-1.1737995,0.26159699891665517,0.09872394296800066,0.1628730559486545,0.30918993949720847
5910,-0.53902884,-2.1681739,0.36841352773713315,0.0625496743384526,0.30586385339868055,0.11438630714370221
5911,-0.39423676,-1.9541588,0.4026978043907141,0.08719338639351006,0.3155044179972041,0.14168361083272268
5912,-0.342433,-1.9806462,0.41521859360142677,0.08922950342598115,0.32598909017544564,0.1379800457906264
5913,-0.52741286,-1.7614464,0.3711204992310366,0.0920498448253107,0.2790706544057259,0.17179619801048476
5914,0.019327813,-2.0424873,0.5048318028351605,0.11679268818353865,0.38803911465162183,0.1297056923543793
5915,-0.42779613,-1.5430001,0.3946527179840713,0.12230338959097625,0.27234932839309506,0.21373890049977048
5916,-0.49576258,-1.6579845,0.37853699374208144,0.10398159143462235,0.2745554023074591,0.19052259167061372
5917,-0.30069925,-2.3684787,0.4253865546183597,0.06481677980949993,0.36056977480885977,0.09362304673555297
5918,-0.46682474,-2.4691122,0.38536805988048256,0.050405395427932084,0.33496266445255046,0.08465998678367419
5919,-0.29419562,-1.5103169,0.42697702151018646,0.1413026460778702,0.2856743754323163,0.22083998267870086
5920,-0.28764148,-1.6073788,0.42858136960885024,0.13067311924799233,0.2979082503608579,0.20041224677238895
5921,-0.2535785,-1.7311877,0.4369429051697682,0.12081167454350505,0.31613123062626314,0.17707397426813531
5922,-0.31784587,-1.896943,0.4212008153571354,0.09843028240712816,0.32277053295000724,0.15002655008229454
5923,-0.4294048,-2.6860551,0.3942684687850845,0.04247403459847767,0.35179443418660683,0.06814925177432589
5924,-0.40790024,-2.892889,0.39941571091678724,0.035544123622294616,0.36387158729449265,0.05541588463851783
5925,-0.53657074,-1.7577999,0.36898567551107136,0.09159025652001763,0.27739541899105374,0.17242379641990077
5926,-0.41438849,-2.0170774,0.3978603118694058,0.08080452108787511,0.3170557907815307,0.13304373103904332
5927,-0.50487351,-2.431847,0.3763960612317176,0.0503679033015585,0.3260281579301591,0.08787437862500563
5928,-0.31690088,-2.8299137,0.4214312122590918,0.04121697626131678,0.38021423599777504,0.05901794669848055
5929,-0.49011621,-1.9494301,0.37986619193279625,0.08020637601333645,0.2996598159194598,0.14235517668861442
5930,-0.37546908,-2.0529528,0.40722016300648,0.08103090408650207,0.32618925891997796,0.12835533583411016
5931,-0.4742347,-1.8517322,0.38361443790636723,0.08899510518178502,0.2946193327245822,0.15696503585437424
5932,-0.14640483,-2.0942315,0.4634640296700638,0.0961602218715202,0.3673038077985436,0.12316485948769332
5933,-0.1858155,-2.0134373,0.4536793260706935,0.099817607995424,0.3538617180752695,0.13352890603141618
5934,-0.11323633,-1.8585755,0.47172112811813366,0.1221944115463822,0.34952671657175144,0.15589454405045125
5935,-0.08214054,-1.9826096,0.4794764032117048,0.11257042502998361,0.3669059781817212,0.13770940154711803
5936,-0.56553822,-1.4309895,0.3622669934011539,0.11956797146287804,0.2426990219382759,0.23907224318147166
5937,-0.5066609,-1.6196214,0.3759766141370597,0.10656844249037817,0.2694081716466815,0.19797363771607573
5938,-0.080509424,-2.4725523,0.4798835086943971,0.07222106509817088,0.4076624435962262,0.08436924833453263
5939,-0.12561397,-1.5709034,0.4686377350828169,0.15492066412919092,0.313717070953626,0.2078573192098395
5940,-0.51943647,-2.2283608,0.37298401528723174,0.06021117270564528,0.31277284258158644,0.10770483528063056
5941,-0.45526047,-1.8843464,0.3881107725716433,0.08789542688526421,0.3002153456863791,0.15192832733989292
5942,-0.21198864,-1.7965229,0.44720042288426676,0.11831215741704737,0.3288882654672194,0.16587464939532037
5943,-0.38404073,-1.2900491,0.4051526929795198,0.15787965978557364,0.24727303319394614,0.27525726762610997
5944,-0.42548187,-1.475308,0.39520573379026297,0.13001910278761647,0.2651866310026465,0.22870827404761107
5945,-0.42237379,-1.4320732,0.3959488628040473,0.13535161440842935,0.26059724839561793,0.23881330092473962
5946,-0.49330703,-1.3896736,0.3791148259228528,0.13204688721301883,0.24706793870983396,0.24915661608040648
5947,-0.5402132,-2.3114951,0.3681379879040788,0.05459308016482342,0.31354490773925536,0.09911295694769985
5948,-0.47767781,-2.2252766,0.3828006263152678,0.06279924800843117,0.3200013783068366,0.10803753132044101
5949,-0.37812775,-2.3482997,0.4065785402464472,0.061431826300584934,0.34514671394586227,0.09553145633731269
5950,-0.5731359,-2.1297721,0.3605135476166775,0.06280197954772403,0.29771156806895344,0.11886437995802313
5951,-0.45043039,-1.8607207,0.38925844184607744,0.09020363369947933,0.29905480814659813,0.15556047752242344
5952,-0.43399409,-1.7467525,0.3931729841647387,0.10149282458007278,0.291680159584666,0.1743391916568046
5953,-0.57398283,-1.9520897,0.36031831646050544,0.074050491404193855,0.2862678250563116,0.14197707188733424
5954,-0.60538814,-1.7504901,0.3531119419361051,0.08659967135267284,0.2665122705834323,0.17368879770742873
5955,-0.50639966,-2.3435484,0.3760379077811221,0.054684002122645105,0.321353905658477,0.09598643495985022
5956,-0.14800059,-2.5479839,0.4630672430314978,0.06321071834108917,0.39985652469040867,0.07823924524235666
5957,-0.25748021,-1.9964765,0.43598322896524844,0.0950087132446097,0.34097451572063875,0.13581297819196728
5958,-0.22712992,-1.7500939,0.4434603751200574,0.1216150915402383,0.3218452835798191,0.17375762684323184
5959,-0.23903667,-1.7641173,0.4405237619063158,0.11887217291487988,0.3216515889914359,0.17133795977188568
5960,-0.30175779,-1.7434169,0.4251278331448235,0.11454086076115454,0.31058697238366895,0.17492168841250166
5961,-0.18824069,-1.635391,0.45307829988179893,0.13899866933008945,0.3140796305517095,0.19487615982231918
5962,-0.51223159,-2.0554148,0.3746705346203263,0.0712498932545907,0.3034206413657356,0.1280397136875761
5963,-0.6183675,-1.921486,0.35015282905515377,0.07311110050111515,0.27704172855403864,0.14638926597292903
5964,-0.56027376,-1.7580844,0.36348411930333047,0.08961391577526596,0.2738702035280645,0.1723747488271702
5965,-0.35217591,-1.9007596,0.4128548682129859,0.0950965544433588,0.3177583137696271,0.14945505003851037
5966,-0.41982856,-2.0284086,0.39655777494924344,0.07956755787538344,0.31699021707386,0.13154469489225137
5967,-0.5269412,-1.5451774,0.37123058668335096,0.1118364269311927,0.2593941597521583,0.21327403305330514
5968,-0.4417932,-1.9155963,0.391313768636264,0.08648020509229311,0.3048335635439709,0.14725399884162435
5969,-0.5085206,-1.7194498,0.37554039540892054,0.09726670621970589,0.27827368918921463,0.17916469721450132
5970,-0.12399777,-0.80645808,0.4690402157151794,0.2828322415768066,0.1862079741383728,0.44643651161835624
5971,-0.1482876,-1.5947452,0.46299588277824183,0.1489281221424672,0.31406776063577463,0.20296023618288525
5972,-0.12144129,-1.6186456,0.46967693535637844,0.14930189822254047,0.32037503713383797,0.19816691467625164
5973,-0.69057098,-1.2557196,0.3339060679430974,0.1249583963011771,0.2089476716419203,0.28487078143595085
5974,-0.70846201,-1.6128262,0.3299387687793745,0.08937516000192024,0.24056360877745425,0.19932348924054025
5975,-0.61451798,-1.5399278,0.35102927574769976,0.10391651197082338,0.24711276377687638,0.21439658030128161
5976,-0.37213919,-2.0660993,0.4080242191540182,0.08030291121334922,0.327721307940669,0.12667895582054936
5977,-0.3976532,-1.2736161,0.40187631416337044,0.15825502156886598,0.24362129259450446,0.2798179404419969
5978,-0.25154473,-2.1921616,0.437443325002339,0.07990001301351382,0.35754331198882516,0.11167509065154294
5979,-0.35612876,-1.2875585,0.4118970059425434,0.161963960728954,0.24993304521358942,0.275943677808638
5980,-0.27044225,-1.9854426,0.432798526527497,0.09484305720875873,0.33795546931873827,0.1373198229112323
5981,-0.32474994,-1.3867268,0.41951858925051433,0.15297227389481818,0.2665463153556962,0.24989191365202668
5982,-0.28423749,-1.6097207,0.42941520655430193,0.1307938175151164,0.29862138903918556,0.19994345048294707
5983,-0.43090094,-1.8321393,0.3939112159487506,0.09423056062428141,0.2996806553244692,0.16007076184273755
5984,-0.29584795,-1.5089278,0.42657279868567227,0.1412707097633704,0.2853020889223019,0.22114696466361483
5985,-0.26019601,-1.5701028,0.435315525207994,0.13820268024724192,0.2971128449607521,0.20802379641153063
5986,-0.8285577,-0.66670039,0.3039501232658618,0.1831338281740023,0.12081629509185948,0.5133998051878897
5987,-0.086247969,-1.9808422,0.47845136393596155,0.11233687189875645,0.3661144920372051,0.13795300435179897
5988,-0.62141937,-1.2485234,0.34945870674777046,0.13354834465986862,0.21591036208790185,0.28692816233704177
5989,-0.587472,-1.3090885,0.35721510488278413,0.13049825337365703,0.2267168515091271,0.27006610948774745
5990,-0.45151158,-1.3975891,0.3890014345251979,0.13597852205846356,0.25302291246673436,0.2471922018031382
5991,-0.40413629,-1.8551929,0.4003189586828332,0.09454778036944086,0.3057711783133923,0.15642276581296463
5992,-0.31677152,-2.1913719,0.4214627540333095,0.07528926417325255,0.34617348986005697,0.11176331530154857
5993,-0.50002477,-2.3682208,0.3775348477738515,0.0537458075723963,0.3237890402014552,0.09364719523312097
5994,-0.29898495,-1.7841394,0.42580563932770765,0.11074789756217755,0.3150577417655301,0.16794152930667844
5995,-0.26775798,-1.8217109,0.43345759025280806,0.11012461184899734,0.3233329784038107,0.16174877808059773
5996,-0.19819947,-2.0965619,0.45061170357345093,0.09155775239253343,0.3590539511809175,0.12287817027915406
5997,-0.18229468,-2.3769657,0.45455211822151764,0.07180682277332921,0.3827452954481884,0.09283183021443236
5998,-0.17042356,-2.4770075,0.45749693250035833,0.06614752136654807,0.3913494111338103,0.08399420253173369
5999,-0.17227143,-2.1422388,0.4570383393458379,0.08992833858484009,0.36711000076099776,0.11739173199560239
6000,-0.054520645,-2.4965809,0.4863732140520516,0.07235251743424762,0.41402069661780394,0.08236613578685055
6001,-1.0873521,-0.38801503,0.25211722308762013,0.1861282069892518,0.06598901609836832,0.6784021468032114
6002,-0.21004029,-2.5557842,0.4476821281848416,0.05919913924824408,0.3884829889365975,0.07763132970185377
6003,-0.25390244,-1.9494934,0.4368632098477024,0.0994459557795972,0.3374172540681052,0.14234616589112478
6004,-0.087620187,-1.7669857,0.47810895679527876,0.13533301952290805,0.3427759372723707,0.17084719815487448
6005,-0.63408256,-0.85797015,0.3465854069449791,0.18361382676515772,0.16297158017982136,0.4240219102361632
6006,-0.60341571,-1.0947758,0.35356262251397597,0.15470161189865464,0.19886101061532133,0.3346146191370376
6007,-0.1291025,-1.4694083,0.46776912978527596,0.16818985402867964,0.2995792757565963,0.23006157235372673
6008,-0.13494,-1.5428982,0.4663160964605954,0.15738193908362885,0.30893415737696656,0.2137606816034598
6009,-0.20218351,-1.6350222,0.44962560679266006,0.13738210361200656,0.3122435031806535,0.19494804340457944
6010,-0.18351474,-1.7415125,0.4542496400772719,0.12730201178389913,0.32694762829337276,0.17525512667505355
6011,0.017420539,-1.7640503,0.5043550246137342,0.14847278808266234,0.3558822365310718,0.17134943979976705
6012,0.13668033,-1.8145493,0.5341169859545835,0.15737785862881126,0.3767391273257722,0.16291131597666544
6013,0.091598283,-2.2453339,0.5228835730873593,0.103982659440533,0.41890091364682636,0.1058921770720464
6014,-0.059061964,-2.0325653,0.48523879972763767,0.1099132742227672,0.37532552550487047,0.13099903791084203
6015,0.10804691,-2.6300182,0.5269854799290963,0.07433219290887913,0.4526532870202171,0.07207715042269092
6016,-1.0481698,-1.6245975,0.2595767042946663,0.0645995488850875,0.19497715540957877,0.19699094810606502
6017,-0.37998448,-2.6939863,0.406130640306596,0.044193795145877464,0.36193684516071856,0.06761088420121812
6018,-0.69646783,-0.76792857,0.33259582008373206,0.1877958280762518,0.14479999200748025,0.46397316151094925
6019,-0.74704473,-0.68855007,0.32146558005357545,0.1922284461057788,0.12923713394779665,0.5023038467417187
6020,-0.85031601,-0.67330288,0.2993665714185953,0.17892923748644804,0.12043733393214726,0.5100212538073751
6021,-0.59405913,-1.1140085,0.3557040443494044,0.15341452104308415,0.20228952330632025,0.32824056813410696
6022,-0.50031729,-1.2695453,0.3774661073680199,0.1455594180438234,0.23190668932419647,0.28095934495246544
6023,-0.61244554,-1.2219514,0.3515015392200426,0.1377153052110638,0.21378623400897884,0.294654616523444
6024,-0.58343284,-1.2248022,0.3581430803327591,0.14085157243639396,0.21729150789636514,0.2938158113436472
6025,-0.87334821,-1.8269062,0.29455808707425774,0.06295834557386921,0.23159974150038853,0.1609106237706066
6026,-0.68993959,-1.2293673,0.3340465118882073,0.12793887702280748,0.2061076348653998,0.29247756971081557
6027,-0.77080945,-0.81698972,0.31630403199067914,0.16969376363565208,0.14661026835502705,0.4417594746594497
6028,-0.8097076,-0.69275247,0.3079528078655936,0.18205889970598418,0.1258939081596094,0.5001973942342043
6029,-0.27348524,-1.5975954,0.43205167458869137,0.13341673299174037,0.29863494159695103,0.2023825825230016
6030,-0.30480341,-1.9523723,0.4243836716753937,0.09473229759366038,0.32965137408173334,0.1419369548356253
